mine_id,state,mine_type,shift,workers_underground,methane_ppm,co_ppm,water_seepage_m3h,roof_stability,pillar_stress_kpa,ventilation_cfm,incident_history,near_miss_last_30d,equipment_maintenance_days,target_incident
MINE329,Telangana,Underground,Day,43,1047.2359912202596,20.53679484765655,2.1716203327900625,76.45733680629371,4043.4529150003787,23500.612627516937,0,0,2.6287943901459867,0
MINE330,Jharkhand,Underground,Night,55,946.0920840339081,22.99360701174568,0.34462297196387,91.75021912601284,3743.449854977427,27302.07824921412,1,0,3.3933787072641546,0
MINE331,Jharkhand,Underground,Night,43,1024.527703974669,28.67510410540602,2.3302585502769007,78.48141956892806,6464.498889591291,24302.28978536048,1,2,16.81506759835422,0
MINE332,Telangana,Underground,Day,65,1056.3724285434935,35.40430892644839,0.27436311632781535,82.48324792152319,3563.8273423346736,26283.916286623615,1,1,12.69389025471557,0
MINE333,Odisha,Underground,Night,48,1307.8427392641377,5.449512296817172,1.1080108479465136,69.86777023309142,5382.323171969985,23857.637280952298,2,2,7.656378635665846,0
MINE334,Chhattisgarh,Underground,Night,42,1904.7227360102272,21.31060560968538,0.567927517881496,77.92615388133903,3829.00339792895,28335.32736364177,0,2,2.1723934495640664,0
MINE335,Telangana,Underground,Night,46,985.1869691172479,27.138087939410635,2.759632772584303,83.06218056909643,3947.6318849107643,17274.717962967825,0,1,0.8713394112069329,0
MINE336,Jharkhand,Opencast,Day,39,1075.0124083153612,15.820238953892641,0.6077177741754168,66.32310406685502,5736.29963276348,23183.439958057275,0,0,0.11332414004229531,0
MINE337,Odisha,Underground,Day,42,1181.0630960666256,42.311696317673,4.2693556222748335,73.83758550160518,4043.955784452776,26482.86338347154,1,0,0.7922645470724827,0
MINE338,Telangana,Underground,Night,42,1318.7396546129241,18.64590119771263,4.447921453504767,74.12354821503767,4014.2455446956483,27668.476240030963,1,0,2.423077823830085,1
MINE339,Telangana,Underground,Day,50,1279.0652435864354,24.587073129927173,0.43741012006899027,87.39604975995786,5859.365636609768,32464.76311376914,1,0,5.617454837737029,0
MINE340,Odisha,Underground,Day,49,1585.228738184435,30.560220968422907,1.9030377658827897,59.00951742558479,6416.876751865948,23044.876665672116,1,1,0.4629792364065307,0
MINE341,Telangana,Underground,Day,39,472.0823788394375,19.087152111981055,0.18361146689561839,74.22686687088523,5273.62776394108,32397.408809304365,1,1,1.0251232407374575,0
MINE342,Odisha,Underground,Day,45,483.9210389412982,6.534269521955828,0.9936386747118611,100.0,3714.276269251261,21704.88086670165,2,7,1.398388163205258,0
MINE343,Chhattisgarh,Opencast,Night,46,1051.2365483969552,20.713454730834666,2.498789401475982,92.46090228878907,3887.2698008429047,31643.232057723217,1,1,6.997365771379432,0
MINE344,Odisha,Underground,Night,51,1529.1900562631126,35.2944055592704,2.1542295314500333,95.23768573333058,4595.898316488045,29087.33563349186,1,1,6.695958343711359,0
MINE345,Odisha,Underground,Day,51,730.3055905183212,21.631048732148614,1.9600627130002293,75.36647760267051,4885.116074310789,20432.707101838885,0,2,5.601475318375452,0
MINE346,Odisha,Underground,Day,52,297.7102980918728,16.535656985410213,0.6640785716197561,79.81496345529035,3314.5609078322736,26535.19618625911,1,5,2.018456036121831,0
MINE347,Telangana,Opencast,Day,37,1371.3538218657627,34.256722095027214,0.949710597356644,90.03354250054389,5367.645527495837,24743.820822339043,2,0,3.2467002994640723,0
MINE348,Telangana,Underground,Night,47,1273.0971671108143,21.692251039769474,0.21727875874509914,98.40383294296396,4602.615995567518,28127.922968375,0,3,0.7118241924016225,0
MINE349,Odisha,Underground,Night,38,872.937477960171,19.898391863497828,2.5389636489074023,45.7259563067567,2441.1500176342447,23883.64205783345,1,0,1.7974507447857757,0
MINE350,Telangana,Underground,Day,55,904.338119783721,26.494560896633097,1.401910354737368,55.26838039425232,3385.2882210471234,23463.768871691344,1,1,15.959276878952544,0
MINE351,Jharkhand,Opencast,Night,56,909.0768841095977,32.70750209618787,2.467253897664981,94.64166152103972,3895.0455916180035,31845.472913814257,0,0,27.277095272347275,0
MINE352,Jharkhand,Underground,Night,47,1233.1605952421821,48.81713531732546,0.5725488600824336,70.84665966346795,4412.570773390734,24506.395527721634,1,0,7.302102391230578,0
MINE353,Telangana,Opencast,Night,55,1012.1054171450979,33.27236107657423,0.7844213607337078,64.92418816112884,6767.134554604795,29132.111620958833,0,0,17.40751545787434,0
MINE354,Telangana,Underground,Night,48,1348.2191756926559,36.59839966388344,0.8135779798866024,56.18758519506594,4785.8055673675535,23873.242574779,3,1,7.205077532483464,0
MINE355,Odisha,Underground,Day,44,343.61200112868266,19.940338010121447,0.05215908785208389,66.67474947683836,3491.07373212165,33333.316296137615,2,0,0.2363199691819819,0
MINE356,Chhattisgarh,Underground,Night,40,942.9444404616602,14.741318940305238,0.8342087835558014,53.96446074864262,4764.756965168596,21608.326853322535,0,2,30.0,0
MINE357,Telangana,Underground,Day,41,862.183811726685,25.62331349619123,3.252197610185984,100.0,4077.494703055343,21929.282343764076,0,0,0.7293795842928835,0
MINE358,Jharkhand,Underground,Night,39,1123.0977964882522,26.07169915259596,4.55185703024432,74.6634592202914,4889.70988744025,32622.585905579515,1,0,8.034069253964876,0
MINE359,Odisha,Underground,Night,56,1038.5856724529585,14.214872586354028,1.4605284090849693,74.13074187355923,5196.681224442737,22775.268045523735,0,0,2.040295914257158,0
MINE360,Telangana,Opencast,Night,38,1439.35313396873,23.247054700959872,1.2157808999284703,83.82115012751748,5951.076776668726,33005.37153082196,0,0,3.482845332404847,0
MINE361,Jharkhand,Underground,Night,49,642.1989685019828,28.99317601719131,0.06261938282828633,89.43517753899854,4470.856205195969,29459.202897974064,1,1,7.2679072514137175,0
MINE362,Jharkhand,Underground,Day,52,1213.6474428992256,28.603933950180803,4.227309802579727,89.18832234831959,6466.7526331198,24226.751467195834,0,2,4.014958468823102,0
MINE363,Chhattisgarh,Underground,Day,51,1367.5009269635116,30.042878533842725,0.02619117510281669,91.10432915861358,5589.627195043429,15933.532639914207,0,2,2.018872913431819,0
MINE364,Odisha,Underground,Night,49,1756.9942309685864,27.90964730137443,5.791776780707735,65.53731673813715,3651.0725462253745,24903.40847864082,2,1,2.8499504825852604,0
MINE365,Odisha,Underground,Night,58,1055.4702086719574,19.92991340729944,1.3436179312079355,70.53199792564708,7151.826798898157,25508.150267667123,2,0,2.9250468167686483,0
MINE366,Chhattisgarh,Underground,Day,41,1297.337581305755,19.86099373351157,0.8369015975483456,86.53547483163413,4892.393415924117,30836.088666521864,1,2,22.41480285405284,1
MINE367,Chhattisgarh,Underground,Day,38,658.8411622312905,13.01048602006124,5.159800439283318,67.0891640754057,3497.850595233318,32942.235881200555,2,2,11.217688496089409,0
MINE368,Odisha,Opencast,Day,39,482.4131387060928,42.84775039185095,0.04938676105703104,74.92340051959162,6483.495661476506,21575.06410428126,0,4,4.294515987752997,0
MINE369,Odisha,Opencast,Night,40,1453.4323127345099,25.13450364619293,1.7417978849514024,80.98145646637221,6993.3331022381335,29005.908819940913,0,1,1.5604380875404462,1
MINE370,Telangana,Underground,Night,52,1198.3319119055789,22.75146944205148,1.5922766751737425,86.77777623465565,4460.369683536527,28827.010780066747,0,0,11.662654549283769,0
MINE371,Telangana,Underground,Day,50,1553.5538069395268,15.712079185475412,0.4951809162895943,48.33478556444698,3895.619687549284,30367.063512052227,1,1,1.1970335962305607,0
MINE372,Chhattisgarh,Underground,Day,34,787.9791333090752,54.35657902327778,1.120337891523752,85.72118474833418,4293.150051055605,27493.449560677724,2,1,1.654153128179738,0
MINE373,Telangana,Underground,Night,42,1355.9706418586256,14.266719677771045,2.1126234497767453,71.49413913222412,5357.6780730212395,15287.51154519115,1,1,3.190092132809846,0
MINE374,Jharkhand,Underground,Night,40,1760.645352163156,20.711520743939268,2.597528347938528,85.61186566296571,6033.427986036617,24222.887837361202,2,1,14.862185703369155,0
MINE375,Telangana,Underground,Day,41,1325.9116825071796,29.158368362860607,0.0014342315452861736,86.65397538532243,5184.584797036288,19221.462125415423,1,1,0.989224747392911,0
MINE376,Telangana,Opencast,Day,55,1282.9744516773146,31.00212965744278,5.524593496449628,99.11872591678735,4622.067850166124,23986.97113540963,0,1,0.9126281876980875,0
MINE377,Jharkhand,Underground,Day,40,1202.566824247305,34.579320552156844,0.359510598645199,95.30180471431805,6297.614124365313,29900.02118066947,0,0,4.768184264826904,0
MINE378,Chhattisgarh,Underground,Day,32,728.7355628622263,43.07608507769263,0.5320510463840279,95.19857493915444,4124.596232338174,26525.754179374864,0,0,2.264717651959955,0
MINE379,Jharkhand,Underground,Day,50,1606.6718807131044,30.06157655460712,0.6116199780055868,96.65505478749358,5737.103206040289,30740.454331987163,0,3,5.88711313500314,0
MINE380,Telangana,Underground,Night,39,1016.7427080584803,14.439692000333324,0.0771077551033726,79.37068477223919,4154.3246419784655,26708.769603567696,1,2,4.205720592894275,0
MINE381,Chhattisgarh,Underground,Night,43,1351.3449769149051,22.430548748782186,0.2626154446893315,75.48277630555259,5017.2275496130715,18508.370301655486,0,1,3.996000206207996,0
MINE382,Telangana,Underground,Night,51,731.0897080286239,28.07832372513885,8.588020224501532,88.09225624767501,4363.724922251458,12395.764967136327,1,0,0.8312716846870778,1
MINE383,Jharkhand,Underground,Night,41,846.162100647666,45.68226041505824,0.757305791433715,85.98121427149533,4432.977380816627,25744.043808397953,1,0,1.064309437064002,0
MINE384,Jharkhand,Opencast,Day,39,1630.5262197666707,11.021945215757029,0.24501581386571394,70.36400644892609,4047.136179045348,23930.367668244173,0,0,12.04565984769963,1
MINE385,Telangana,Underground,Day,51,1095.8093133126472,37.025765052252275,0.22631782446968982,81.07235113212403,6113.824837416833,20115.27130309059,0,1,15.193701190224958,0
MINE386,Odisha,Underground,Day,50,1635.9826428127635,26.799143695464167,2.54207769289697,74.47355299823109,3620.488754269758,16496.863751743113,0,0,1.8722609373697323,0
MINE387,Odisha,Underground,Day,53,1176.5308022824447,33.37830535229481,3.8561024430178517,62.19100637309916,3611.72129694155,21326.283932636456,0,1,0.8430071925297906,0
MINE388,Jharkhand,Underground,Night,46,647.4306681126428,23.98005283364068,0.5939900729421788,94.35691112064525,7045.192279014131,24027.54257567612,2,0,0.38427391872680683,0
MINE389,Jharkhand,Underground,Night,54,1467.6202799195162,16.575673698736736,0.04226242411225112,75.82798863795134,5673.417077585198,28329.38911853195,0,1,6.560770623914502,0
MINE390,Odisha,Opencast,Day,50,1023.0323046733176,32.50872779401332,0.5048615783621853,100.0,2000.0,25943.1554078399,1,1,8.795543466073136,0
MINE391,Odisha,Opencast,Day,49,1409.606644055113,31.54431027105621,0.11635108945407227,50.617615947002506,3821.6895129475156,33040.336235863644,2,2,3.265540157152306,0
MINE392,Telangana,Opencast,Night,39,1207.5632602620246,34.72056965739722,0.21827959995175122,66.6483184073495,2325.612794925535,19821.97971977303,2,3,7.968953172235581,0
MINE393,Telangana,Underground,Day,57,737.0645316171389,24.86695364621365,1.1295364976539124,75.48958255036307,3359.171167901694,29405.294460287165,2,4,8.736907016075241,0
MINE394,Odisha,Underground,Day,42,1249.2884296111706,19.001779766801505,0.5225175157705177,92.06071646443371,2000.0,25236.49371564364,0,3,19.170534531948213,0
MINE395,Telangana,Underground,Night,52,1858.8669426458396,9.412130049761585,1.4511171145771375,80.99204058903277,4335.612506767269,28473.34562059292,0,1,0.46951528487165817,0
MINE396,Telangana,Underground,Night,47,1347.8959375543377,33.19373268139407,0.5847025879932635,79.65709131271127,3129.6698170064265,22817.42568367228,0,1,1.4948803047905765,0
MINE397,Chhattisgarh,Opencast,Day,44,1182.744674098361,29.23889482443986,5.644812144627177,58.091043111687796,4571.8863081557265,30358.401869452948,0,2,0.49690891589159547,0
MINE398,Telangana,Underground,Day,49,1522.6030205870693,15.342173671360408,4.727729176819913,57.64587904155793,2549.8544893409703,26476.123791726215,2,2,14.174351785138683,0
MINE399,Jharkhand,Underground,Night,59,1263.2005395609333,19.614263267033756,1.6731397135530999,79.83756990434857,4599.494223806448,21602.775075411253,1,1,11.011308531376676,0
MINE400,Telangana,Underground,Day,45,1262.8602690788382,20.332411880485594,0.875224650054023,54.538410092724625,4002.1004662556074,24939.87985543406,0,0,5.983769944081069,0
MINE401,Telangana,Underground,Day,49,872.5124483522693,10.170155680175819,0.9597746473745826,67.02183374566008,6302.343558226315,23802.220705314503,0,2,0.6116006786927053,0
MINE402,Odisha,Underground,Night,40,1270.1544077368794,16.823176033948663,1.0615542869834858,82.51375993628787,6193.62823409475,27445.891753188967,0,0,2.2348098363197293,0
MINE403,Jharkhand,Underground,Day,48,1510.6330249250834,13.661696431936459,2.600815595314675,60.26513591584836,5442.41472361234,19101.116253127457,1,2,2.4739601440861216,0
MINE404,Telangana,Underground,Night,38,949.1813543699926,20.875209881120632,1.2016428832493211,99.0803394354271,4108.063463206545,24853.24148942153,1,0,5.758697434211102,0
MINE405,Telangana,Opencast,Day,44,1627.3487463740844,17.613025016704373,3.88604788739455,93.35904516356835,6882.456474312352,26976.536263246653,2,2,2.089256357637946,0
MINE406,Chhattisgarh,Opencast,Night,53,1172.4881927564622,8.729950791332513,5.768195256444331,51.42870002492549,2636.3576665922155,25165.116535965168,2,2,0.5303089232264605,0
MINE407,Telangana,Underground,Day,47,933.6691465384379,45.22590230569482,0.8187840769696687,61.01443135227019,2815.7296445236047,31734.70622194498,0,3,9.185124573267117,0
MINE408,Telangana,Underground,Day,62,1499.2896230760734,37.52540731029231,1.6451203315316199,40.71334133257575,4399.460280133122,28870.113870355264,0,3,2.487532761769758,0
MINE409,Chhattisgarh,Underground,Day,45,1113.9617292785192,17.209805784800146,0.19976561774367546,63.261129561778006,7204.845730705343,24962.596016296266,0,1,4.215141210269657,0
MINE410,Odisha,Underground,Day,37,1427.8544662458323,27.724213966536098,0.4474600659378159,86.49582714858599,4257.193311755895,26083.445487488367,0,0,0.956085401590964,0
MINE411,Telangana,Underground,Night,47,1112.472410322439,29.17465089821295,1.0670484876227344,68.79157586587715,4280.105708148862,26478.32775741,2,1,11.355829090927058,0
MINE412,Chhattisgarh,Underground,Night,42,1182.052156941029,36.91085854773477,0.461854320064089,81.91195865423951,2769.707572665829,27016.49802083412,1,1,5.835428911062349,0
MINE413,Jharkhand,Underground,Day,34,1348.0680613002874,16.813949733399213,4.1840080937289486,52.16498522577383,5635.115502324454,15871.71002167696,1,2,16.229978873421867,0
MINE414,Odisha,Underground,Day,48,1287.2691172770017,35.92106783982426,0.34463058821973913,86.96962881872858,5643.8115051952245,23492.368521153265,0,1,4.788917519447651,0
MINE415,Jharkhand,Underground,Night,53,601.3404658644785,19.520946957930647,1.216365473246181,66.67336158107476,5446.890241679892,17577.804659032867,0,1,19.862211348112428,0
MINE416,Jharkhand,Underground,Night,38,863.6268779716825,11.641375958313866,1.8612826236006477,75.18254523424358,3744.935192583165,31391.40473729743,0,0,15.570831262368015,0
MINE417,Chhattisgarh,Opencast,Day,41,1478.8229954372446,32.24136559314498,2.3544274739556363,73.60688247910421,3651.9518779523933,24695.752399985362,1,1,6.013748856076735,0
MINE418,Telangana,Opencast,Day,55,1160.3590233295358,37.907584241224285,0.9659973841452056,55.92677218661574,2948.2532995140355,24033.295251601885,1,1,19.015410858438955,0
MINE419,Chhattisgarh,Underground,Day,53,1042.8806091685735,50.87908973530685,4.066628983378421,57.70373502390326,4600.64700211312,29483.986660166178,0,1,2.731505726069128,0
MINE420,Chhattisgarh,Opencast,Night,42,792.4277954227578,13.002747349097865,1.6801374788211565,89.51691703505139,3203.511204865798,27111.623987249375,1,3,3.1859945013894646,0
MINE421,Chhattisgarh,Underground,Day,34,876.0791036172454,31.989196850807886,1.1578798356572526,80.98488236252544,3087.1001937008537,19356.827428103963,2,1,0.3258117544595997,0
MINE422,Chhattisgarh,Opencast,Night,33,593.4604080114158,20.90198756206467,0.13921605142254712,90.7507356233014,3991.571139707189,24645.473187363157,0,0,6.227557057696613,0
MINE423,Odisha,Opencast,Day,39,1169.61578438954,32.83358710524031,1.2498165353186503,79.86987353253778,3913.0125897789408,23324.165133868075,1,1,8.959024992530605,0
MINE424,Telangana,Underground,Night,40,1020.468725825686,10.295104487687494,3.4377896227138995,77.14485952213825,3854.425765413654,16277.33555696973,0,2,10.395665439453861,0
MINE425,Jharkhand,Underground,Day,37,910.0236327044054,12.37230224301436,1.906640988578486,49.1098407199985,5059.733516208314,21548.618833813976,1,1,1.1361197315157816,0
MINE426,Jharkhand,Underground,Day,64,1179.562972449614,17.24125176833516,3.569517507789542,70.94449954858246,4594.857362580335,24082.298389917672,1,2,4.110911888634667,0
MINE427,Telangana,Underground,Day,40,1309.1911892558214,25.789640456680846,1.3624833487723294,74.58923519394384,4154.2127633866585,24425.245342540788,3,2,1.36243019968007,0
MINE428,Jharkhand,Underground,Night,41,1827.9593796629833,18.589187334616447,0.25217367040023003,100.0,4719.615513973778,17588.842881613455,0,2,7.595603583774943,0
MINE429,Telangana,Underground,Day,39,746.4349741310359,31.590543439134198,0.02746744631731648,85.30434948148016,3310.1675506744414,30758.32791523738,0,0,1.2033810324024183,0
MINE430,Jharkhand,Underground,Day,40,1547.8143129901566,35.26894618257914,0.7225698119185715,98.04091772564293,4626.334348691614,24489.484705542804,0,0,16.415795087724003,1
MINE431,Chhattisgarh,Opencast,Day,48,1491.9304683045216,30.995775412453558,2.3945934215463742,83.96306558842092,4680.7229914135605,25187.765383302816,0,0,1.8353252339180932,0
MINE432,Jharkhand,Opencast,Day,39,966.2721781869898,41.18787639660868,3.1237723051768898,64.33045159575781,2696.343768771023,27003.208191699185,1,2,2.4112709937231007,1
MINE433,Telangana,Underground,Night,37,1260.9707863758092,29.158266294553428,0.7012517945074951,76.75686324224777,5694.832505244434,21059.618730481645,2,0,13.322263221373992,0
MINE434,Telangana,Underground,Night,54,1062.7100251987154,12.831032896598328,1.3689851632861223,78.5433546939635,3442.279553727605,27281.77986566348,0,4,4.293466794898814,0
MINE435,Telangana,Underground,Night,34,1255.7065741256217,38.6337651353834,1.0933163684312812,60.912666453439776,4608.371759047722,23164.626769909086,0,0,0.1700197707901291,0
MINE436,Telangana,Underground,Day,41,1652.7393040213651,18.948437643940025,1.0570384201018748,69.23418935110618,5897.294088642324,20517.072296764043,0,0,4.776645164230265,0
MINE437,Telangana,Opencast,Night,52,1381.6818697893939,34.1041849968557,0.5262357510423544,71.91349509484242,5610.812109256643,27867.237466776995,0,0,0.6183257583500082,0
MINE438,Odisha,Underground,Day,47,1352.5825119700326,40.73734216555106,0.29322424431623095,99.08429748847678,4541.200066282602,32458.36929400904,0,1,29.560681565265117,0
MINE439,Odisha,Underground,Day,37,1070.9072040136073,29.56688010730399,0.4380255848941653,43.788892119135326,4065.001196541518,28624.146867429157,0,1,6.209019378679732,0
MINE440,Jharkhand,Underground,Day,40,754.7830005226995,10.038411868353503,0.11384429161749168,93.08727631074065,5637.014290290681,29614.887825702153,1,1,2.0750126908139856,0
MINE441,Telangana,Underground,Day,34,1137.4595368378775,15.817878334902085,0.44161940826985796,60.94807147560926,5309.6339733703435,22396.846967188503,0,0,5.806260048490589,0
MINE442,Jharkhand,Underground,Night,41,1561.9824464591745,38.227444668851355,0.018486974655112724,54.41881219095579,3757.9619759470443,17011.90135415772,1,1,0.5598745005619283,0
MINE443,Telangana,Opencast,Night,31,741.8496430231057,23.308773143571837,1.9737397250173923,92.69913195057697,3546.1276235979713,32450.687610499204,1,0,11.262262069864562,0
MINE444,Telangana,Underground,Night,44,883.4731895469915,25.79573534942166,0.7606927064762349,85.97847103851572,2013.173781964802,35272.5744470238,0,4,18.16255567782924,0
MINE445,Odisha,Underground,Day,46,1237.8803208702204,32.58824416163609,7.234585020164643,93.81778053571784,4684.838210020305,32714.03386884841,1,1,14.52504547687569,0
MINE446,Odisha,Underground,Day,41,904.6035645458212,31.963228620803235,0.4306410889059882,87.01052921318364,4400.7627059779215,23321.070305101253,1,0,2.927274209507396,0
MINE447,Chhattisgarh,Opencast,Day,55,962.2429658654362,27.787998123854607,0.8487716739295843,100.0,5863.4296495710505,19226.82830635578,1,0,2.7592683376947957,0
MINE448,Odisha,Opencast,Day,38,1072.9204254815468,22.913316287795343,0.8858391788967345,83.38085755416728,4930.86611217644,19671.58651090217,0,1,0.2500257941292112,0
MINE449,Chhattisgarh,Underground,Day,50,790.3147787429552,21.873315542676426,0.016974824926715443,72.65283935815262,6101.075033007229,16581.337161929754,0,1,7.376818224106875,0
MINE450,Chhattisgarh,Underground,Day,45,907.7634461350895,33.57898825291343,3.655286765322066,80.14389565982015,3663.162926500595,24463.106907949772,2,1,5.35859190421151,0
MINE451,Chhattisgarh,Underground,Day,42,1411.0283750361928,30.535695310677934,0.06503493746107242,93.65203692518945,5865.780397161142,33028.38979041227,1,1,4.3048351354946846,0
MINE452,Chhattisgarh,Underground,Day,43,807.7890653307109,22.426999993822104,5.63282492596621,63.30937012109825,3865.3003450744136,24291.686840638784,0,1,16.67374344479886,0
MINE453,Chhattisgarh,Opencast,Night,44,720.6383596515486,35.82112312993141,4.452625449981751,65.22167126202929,5433.115274150727,26511.614501741373,0,0,1.286441080185905,0
MINE454,Jharkhand,Underground,Night,36,1010.9925061398317,23.709658848702162,1.5336818078849197,70.36559978103139,2749.4899289631676,31877.984821521044,0,2,0.06799301814939604,0
MINE455,Odisha,Underground,Night,60,1419.5866507529538,16.483378256656067,1.5687519308085205,43.43125801852001,4782.162359239426,22979.523440838002,0,0,0.5330020079694054,0
MINE456,Chhattisgarh,Underground,Night,46,1140.923457600933,17.41029301096655,2.1213497372983627,77.0711761262632,2118.374470264908,35177.657283597975,1,0,1.7695515871205374,0
MINE457,Telangana,Underground,Day,45,1060.6256765653145,15.212591636902339,0.9789438638247168,46.708069440734604,4179.435016869895,34960.47203748727,0,3,0.23696484770677942,0
MINE458,Odisha,Underground,Night,39,1213.307639254682,22.275899833963127,2.0838342368056466,75.79588969398928,5028.424792653496,24344.443306597586,0,4,4.89195585768857,0
MINE459,Odisha,Opencast,Night,42,676.2877701421044,37.33724278336193,0.09160288594460557,87.97934634202875,3874.837738522685,22112.328679903934,1,3,2.6390666322403753,0
MINE460,Chhattisgarh,Underground,Day,37,1348.4116961325099,16.949048189694913,0.11112611446662946,67.84685309034246,3239.4748454928394,28486.190231951565,0,0,1.3932810255145895,0
MINE461,Jharkhand,Underground,Day,38,1315.0305094210933,26.88475761018103,1.2221407892645297,100.0,5515.342163155121,23262.37528740571,1,1,9.706415022331976,0
MINE462,Chhattisgarh,Underground,Night,39,1077.2074577712835,18.43310654372587,1.5953374347669613,53.092486508722686,4375.844652183692,19217.22391466332,1,2,1.6010627268535584,0
MINE463,Jharkhand,Underground,Day,52,1501.7773535389251,22.396909587285624,4.37525904099726,92.86891022447749,3912.515223563194,31406.1932676149,0,0,8.144410326886007,1
MINE464,Telangana,Underground,Day,46,861.7511703140883,9.899587880147479,0.22110490517333967,85.12705584610381,4550.275105385132,31082.2369363854,1,0,3.0075684870945163,0
MINE465,Odisha,Underground,Day,42,1538.3726979760706,22.794617708434625,3.459236820346015,49.259501275339666,7664.002970334706,25777.558018817803,1,0,5.019608901573145,0
MINE466,Telangana,Opencast,Day,42,1246.3480996785754,23.06294620195038,0.47156451187851,100.0,5884.2034197378525,18685.67623135911,0,3,19.012616110099483,0
MINE467,Jharkhand,Underground,Day,46,1099.034223036548,30.402879440356955,1.0020266725706153,74.04382071744051,5895.088401825408,18852.36874391307,0,1,0.26646955337455847,0
MINE468,Jharkhand,Underground,Day,51,1194.0379093895065,27.232809132553705,0.7613570042435369,61.837739667665524,5022.655582790837,25536.146442095764,1,1,4.855734348448546,0
MINE469,Telangana,Underground,Day,48,1167.8205702567175,13.016078750479547,1.02216889073282,53.893692078239745,4699.782327092576,22500.64482747484,2,0,13.48934895148724,0
MINE470,Jharkhand,Underground,Day,39,1566.084868925315,35.84198244043543,0.3262040767632895,71.69972958510489,2000.0,23294.53533929196,1,0,6.206685993413057,0
MINE471,Telangana,Opencast,Night,40,876.9962617586959,27.103030402219954,1.4006258844442026,73.08889691415061,3685.2235842442415,30109.815775300016,0,0,2.269168870666678,0
MINE472,Odisha,Opencast,Day,51,971.2442282560205,26.983935171774867,3.2353695473285193,76.53968292809496,3923.3107041570306,28665.896587112788,1,0,3.5487780864426433,0
MINE473,Telangana,Underground,Day,50,1510.8908676217438,24.90817646614861,1.1651231165213618,70.5330576566406,2250.1295231429604,31890.713402488065,0,1,7.981853023763186,0
MINE474,Odisha,Underground,Day,44,1021.3395194448423,19.822425527777803,1.349096735107979,84.4983796517264,3111.1010517414798,20046.88388311371,1,4,15.502782007239583,0
MINE475,Telangana,Underground,Night,34,1470.1599231994774,27.178023397487262,3.7778749103067555,69.18555251005131,2122.9962348928393,23284.04215656644,1,1,0.29353392535970957,1
MINE476,Jharkhand,Underground,Day,57,1709.830794902613,29.755884359285822,2.4487464000387087,45.97553824139294,4454.011397163153,28794.908477300563,1,3,0.5195869732857713,0
MINE477,Telangana,Underground,Day,41,1079.4614919175099,7.53104308654445,1.3484718950704695,72.75957756525538,5482.519165018579,27240.39170506446,2,1,2.7518324560751513,0
MINE478,Jharkhand,Underground,Night,44,1404.4086979725917,19.612391626539043,0.5959918845439888,39.48783519940083,5828.129422349195,32661.90191293811,1,0,1.8548689293726017,0
MINE479,Telangana,Underground,Night,50,853.8923155980424,22.450530295964107,4.3243727389004905,80.30655946337085,4997.74135449509,27102.683529520345,1,3,2.154535262877177,0
MINE480,Telangana,Underground,Day,45,1426.4199894203427,27.561706056942782,1.72086266409191,60.31049654576047,3343.9243905617172,34240.54552052776,0,3,1.750636227400819,0
MINE481,Chhattisgarh,Opencast,Night,51,1259.82719579603,36.93311005927126,0.49986747545906507,77.450405323737,2181.5218097760485,27700.089008615705,2,1,1.5255690278387832,0
MINE482,Jharkhand,Underground,Day,52,1341.9114846480645,17.282591854032177,0.6270113059012101,94.71112472286906,2391.7575607181975,30310.837237943302,2,1,0.9798566956140727,1
MINE483,Chhattisgarh,Underground,Day,42,1006.3283783893814,20.02038153182158,3.2504547138132325,60.76876957098,2977.2209072946016,23382.425266077713,0,0,19.021840638766378,0
MINE484,Jharkhand,Opencast,Day,47,701.6749753298482,19.874658893534498,0.09029927824293278,90.91884387768177,3433.3683623571906,25071.436059419946,0,2,1.089943845745029,0
MINE485,Chhattisgarh,Underground,Day,45,1350.9756194248514,16.984724098954587,9.679808049075348,68.49915649970771,4308.301802410096,29554.722019197376,0,2,1.6006443359587192,0
MINE486,Odisha,Underground,Night,30,580.9790542561636,21.528135048877374,0.27933275722706197,100.0,3283.0029382476378,33064.89085296527,1,1,1.979007745127255,0
MINE487,Telangana,Underground,Day,46,1104.7948523272396,32.708022199879714,3.179942500752877,69.5227108020268,4906.771072401913,28646.184746553765,1,1,18.92299269878597,1
MINE488,Jharkhand,Underground,Day,53,1482.354559925991,14.461645046356544,1.00431102531573,62.39260521739963,4221.271796640633,24584.1411403269,0,1,9.865913090987245,0
MINE489,Jharkhand,Opencast,Night,39,1257.5693207619108,29.27814395152903,1.3553989592630087,85.30857675592932,4512.654854089231,31886.67514764171,2,0,10.914522411546354,1
MINE490,Telangana,Opencast,Night,50,1784.502793436944,7.980977699816645,4.251399529243777,68.46315405564546,5868.300663205446,14040.106718600595,0,1,0.7746304727259417,0
MINE491,Jharkhand,Underground,Day,47,1507.532745774532,19.38662003557794,1.0651583503586428,62.37825728806487,3083.721918959556,17888.827492465633,1,0,12.66846084198324,0
MINE492,Jharkhand,Underground,Night,38,1003.8304835023271,21.70510699782014,1.5421904330989433,67.83240223944313,5002.445493950842,28408.171118341947,0,0,3.6720239431104753,0
MINE493,Chhattisgarh,Underground,Day,51,1208.1940139554315,41.748596729140644,0.10111273704019474,74.33090201725499,4483.232125828712,25070.541781265623,0,2,2.134491018539725,0
